0:0:12.60440,11,0.10129
0:0:12.61245,12,-0.01373
0:0:12.65238,10,0.02562
0:0:12.66044,11,0.10105
0:0:12.66850,12,-0.00687
0:0:12.70842,10,0.02572
0:0:12.71648,11,0.1014
0:0:12.72442,12,-0.00687
0:0:12.76447,10,0.02519
0:0:12.77241,11,0.10172
0:0:12.78046,12,-0.00687
0:0:12.82051,10,0.02538
0:0:12.82845,11,0.10084
0:0:12.83651,12,-0.0206
0:0:12.87643,10,0.02569
0:0:12.88449,11,0.10136
0:0:12.89243,12,-0.01373
0:0:12.93248,10,0.02582
0:0:12.94054,11,0.10216
0:0:12.94847,12,-0.01373
0:0:12.98852,10,0.02559
0:0:12.99646,11,0.10168
0:0:13.00427,12,-0.0206
0:0:13.04432,10,0.02517
0:0:13.05226,11,0.10062
0:0:13.06032,12,-0.21515
0:0:13.06825,0,-60.9375
0:0:13.10024,10,0.02605
0:0:13.10830,11,0.10113
0:0:13.11624,12,-0.23346
0:0:13.12418,0,-72.67456
0:0:13.15629,10,0.02533
0:0:13.16435,11,0.1024
0:0:13.17228,12,-0.02747
0:0:13.21233,10,0.03337
0:0:13.22027,11,0.10137
0:0:13.22833,12,-0.03204
0:0:13.26825,10,0.02545
0:0:13.27631,11,0.10741
0:0:13.28437,12,-0.16022
0:0:13.29231,0,-0.02747
0:0:13.32430,10,0.02624
0:0:13.33236,11,0.10153
0:0:13.34029,12,0.62486
0:0:13.38034,10,0.02663
0:0:13.38828,11,0.10196
0:0:13.39634,12,-3.52941
0:0:13.43639,10,0.02574
0:0:13.44432,11,0.1005
0:0:13.45238,12,-3.74914
0:0:13.46032,0,-63.84888
0:0:13.49231,10,0.02574
0:0:13.50037,11,0.10228
0:0:13.50830,12,-3.74228
0:0:13.54835,10,0.02412
0:0:13.55641,11,0.10109
0:0:13.56435,12,-3.74914
0:0:13.60440,10,0.02597
0:0:13.61233,11,0.10094
0:0:13.62039,12,-0.01373
0:0:13.66044,10,0.03196
0:0:13.66838,11,0.10067
0:0:13.67643,12,-3.74456
0:0:13.71636,10,0.03052
0:0:13.72442,11,0.10081
0:0:13.73236,12,-0.00687
0:0:13.77241,10,0.02884
0:0:13.77949,11,0.09796
0:0:13.78840,12,-3.74914
0:0:13.82845,10,0.03091
0:0:13.83639,11,0.09757
0:0:13.84444,12,-0.01144
0:0:13.85238,0,74.99084
0:0:13.88437,10,0.03164
0:0:13.89243,11,0.0971
0:0:13.90049,12,0.01373
0:0:13.94042,10,0.03013
0:0:13.94847,11,0.09714
0:0:13.95641,12,-1.40536
0:0:13.96435,0,-74.27673
0:0:13.99646,10,0.03207
0:0:14.00415,11,0.09521
0:0:14.01221,12,-0.02289
0:0:14.02015,0,74.99084
0:0:14.05226,10,0.03269
0:0:14.06019,11,0.09712
0:0:14.06825,12,-0.01373
0:0:14.10818,10,0.0338
0:0:14.11624,11,0.10079
0:0:14.12418,12,0.00916
0:0:14.16422,10,0.02532
0:0:14.17228,11,0.10083
0:0:14.18022,12,-0.01373
0:0:14.22027,10,0.02598
0:0:14.22820,11,0.10078
0:0:14.23626,12,0
0:0:14.27631,10,0.02581
0:0:14.28425,11,0.10035
0:0:14.29231,12,-0.00687
0:0:14.33223,10,0.02566
0:0:14.34029,11,0.10063
0:0:14.34823,12,-0.00687
0:0:14.38828,10,0.02598
0:0:14.39634,11,0.10199
0:0:14.40427,12,-0.01373
0:0:14.44432,10,0.025
0:0:14.45226,11,0.10108
0:0:14.46032,12,-0.00687
0:0:14.50024,10,0.02619
0:0:14.50830,11,0.10021
0:0:14.51636,12,-0.02747
0:0:14.55629,10,0.03732
0:0:14.56435,11,0.10129
0:0:14.57228,12,0
0:0:14.61233,10,0.02641
0:0:14.62027,11,0.09886
0:0:14.62833,12,-0.00687
0:0:14.66838,10,0.02497
0:0:14.67631,11,0.10143
0:0:14.68437,12,-0.01373
0:0:14.72430,10,0.02599
0:0:14.73236,11,0.10184
0:0:14.74029,12,-0.01373
0:0:14.78034,10,0.02724
0:0:14.78840,11,0.10136
0:0:14.79634,12,-0.0206
0:0:14.83639,10,0.03124
0:0:14.84432,11,0.10131
